id,event_cause_code,corridor_final_code,police_station_code,event_type_planned,priority_high,was_escalated_int,is_weekend_int,hour,dow_num,month,signal_score,latitude,longitude,corridor_final,event_cause,corridor_confidence,corridor_agreement,corridor_source,requires_road_closure
FKID007075,1,7,9,0,1,1,0,0,3,12,0.0706377112402695,12.9442984,77.5272484,ORR West 1,others,1.0,1,original,False
FKID007076,0,3,6,0,1,1,0,2,3,12,0.0625407252504285,12.983789,77.5901262,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007077,0,1,19,0,1,1,0,3,3,12,0.06132294106486706,12.9328783,77.6882517,ORR East 1,vehicle_breakdown,1.0,1,original,False
FKID007078,0,5,48,0,0,1,0,4,3,12,0.06745074919429274,12.9832675,77.5746214,Non-corridor,vehicle_breakdown,0.675,1,unresolved,False
FKID007079,0,2,40,0,0,1,0,4,3,12,0.06845627778310945,12.9709443,77.587546,Mysore Road,vehicle_breakdown,0.995,1,predicted,False
FKID007080,0,2,40,0,0,1,0,5,3,12,0.07193483232549377,12.9603057,77.5875364,Mysore Road,vehicle_breakdown,0.9866666666666667,1,predicted,False
FKID007081,1,1,18,0,1,1,0,5,3,12,0.07294106563705834,12.915295,77.6235295,ORR East 1,others,1.0,1,original,False
FKID007082,0,2,40,0,1,1,0,5,3,12,0.07193483232549377,12.9666565,77.5948157,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007083,0,2,40,0,0,1,0,6,3,12,0.07858947623193763,12.9696616,77.5847414,Mysore Road,vehicle_breakdown,0.995,1,predicted,False
FKID007084,0,2,40,0,1,1,0,6,3,12,0.07858947623193763,12.9677185,77.5867701,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007085,0,2,40,0,1,0,0,6,3,12,0.079873343916416,12.9677394,77.587136,Mysore Road,vehicle_breakdown,1.0,1,original,True
FKID007086,0,17,37,0,1,1,0,7,3,12,0.06973816631897474,12.9371547,77.6271567,IRR(Thanisandra road),vehicle_breakdown,1.0,1,original,False
FKID007087,3,0,0,0,1,1,0,8,3,12,0.05499109807934632,13.038844,77.5204107,Tumkur Road,accident,1.0,1,original,False
FKID007088,0,2,21,0,1,1,0,18,3,12,0.07488902632112113,12.9572866,77.551329,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007089,0,2,21,0,1,1,0,18,3,12,0.07488902632112113,12.957458,77.5516367,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007090,0,2,21,0,1,1,0,19,3,12,0.07037333568608284,12.9574666,77.5513906,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007091,0,2,9,0,1,1,0,19,3,12,0.07037333568608284,12.9572533,77.5515533,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007092,0,5,11,0,0,1,0,19,3,12,0.06936780709726613,12.9614516,77.6355409,Non-corridor,vehicle_breakdown,0.769220248769054,1,unresolved,False
FKID007093,0,5,44,0,0,1,0,19,3,12,0.06936780709726613,12.9483534,77.5797302,Non-corridor,vehicle_breakdown,0.7162713175967381,1,unresolved,False
FKID007094,0,2,43,0,1,1,0,19,3,12,0.07037333568608284,12.9646867,77.575565,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007095,1,2,6,0,1,1,0,20,3,12,0.07568693506208171,12.972798,77.6032391,Mysore Road,others,1.0,1,original,False
FKID007096,0,0,26,0,1,1,0,20,3,12,0.05403995060976602,13.0284451,77.5412394,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007097,0,16,7,0,1,1,0,20,3,12,0.08293906695733597,13.0274218,77.6343822,Airport New South Road,vehicle_breakdown,1.0,1,original,False
FKID007098,0,1,14,0,0,1,0,20,3,12,0.0589165739863894,12.91950551,77.63809397,ORR East 1,vehicle_breakdown,0.925,1,predicted,False
FKID007099,0,0,26,0,1,1,0,21,3,12,0.05820034079944969,13.016758,77.5568293,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007100,1,2,5,0,1,1,0,21,3,12,0.07984732525176538,12.9119929,77.4857918,Mysore Road,others,1.0,1,original,True
FKID007101,0,2,9,0,1,1,0,21,3,12,0.07095902805813695,12.9562,77.54666,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007102,0,5,38,0,0,1,0,21,3,12,0.06995349946932024,12.9547126,77.6207576,Non-corridor,vehicle_breakdown,0.815,0,unresolved,False
FKID007103,0,7,42,0,1,1,0,22,3,12,0.0570968793898745,12.9233939,77.5542916,ORR West 1,vehicle_breakdown,1.0,1,original,False
FKID007104,0,5,2,0,0,1,0,22,3,12,0.06703482524895701,12.9461785,77.5952524,Non-corridor,vehicle_breakdown,0.4873810580781775,0,unresolved,False
FKID007105,0,5,23,0,0,1,0,22,3,12,0.06703482524895701,12.9870531,77.5799662,Non-corridor,vehicle_breakdown,0.765,1,unresolved,False
FKID007106,0,2,40,0,1,1,0,23,3,12,0.0731666676861971,12.9679208,77.5925041,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007107,0,3,41,0,1,1,0,23,3,12,0.06478520276593278,13.01686,77.584215,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007108,0,3,3,0,1,1,0,23,3,12,0.06478520276593278,13.0160246,77.5837002,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007109,0,6,8,0,0,1,0,23,3,12,0.0679961638490266,13.0165338,77.7038685,ORR East 2,vehicle_breakdown,0.8333333333333333,1,predicted,False
FKID007110,0,0,26,0,1,1,0,0,4,12,0.05993420123585304,13.0166458,77.556596,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007111,0,5,31,0,0,1,0,0,4,12,0.07168735990572359,12.9727963,77.5692798,Non-corridor,vehicle_breakdown,0.7183333333333333,1,unresolved,False
FKID007112,0,5,2,0,0,1,0,0,4,12,0.07168735990572359,12.9424214,77.5973837,Non-corridor,vehicle_breakdown,0.6087739959063848,1,unresolved,False
FKID007113,4,9,6,0,1,1,0,2,4,12,0.06945202977480958,12.9791717,77.60222,Old Madras Road,water_logging,1.0,1,original,False
FKID007114,4,9,6,0,1,1,0,2,4,12,0.06945202977480958,12.9791644,77.6022334,Old Madras Road,water_logging,1.0,1,original,False
FKID007115,3,5,9,0,0,1,0,2,4,12,0.06747724355066367,12.9575878,77.5193327,Non-corridor,accident,0.4412484890809093,1,unresolved,False
FKID007116,0,11,6,0,1,1,0,4,4,12,0.060690851979947794,12.9833721,77.5968642,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID007117,5,5,36,0,0,1,0,5,4,12,0.06725425086076775,12.994696,77.6159391,Non-corridor,pot_holes,0.5239298657395415,1,unresolved,False
FKID007118,5,5,36,0,0,1,0,5,4,12,0.06725425086076775,12.9946896,77.6158838,Non-corridor,pot_holes,0.523515434728679,1,unresolved,False
FKID007119,0,0,26,0,1,1,0,5,4,12,0.05917614506680652,13.0288429,77.5396088,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007120,0,20,25,0,1,1,0,6,4,12,0.06778599478438838,13.0407918,77.6217432,Hennur Main Road,vehicle_breakdown,1.0,1,original,False
FKID007121,0,20,7,0,1,1,0,6,4,12,0.06778599478438838,13.04109,77.62152,Hennur Main Road,vehicle_breakdown,1.0,1,original,False
FKID007122,0,7,20,0,0,1,0,6,4,12,0.0676460017840384,12.9031222,77.5733822,ORR West 1,vehicle_breakdown,0.8916666666666666,1,predicted,False
FKID007123,0,7,20,0,0,1,0,6,4,12,0.0676460017840384,12.9031121,77.5734395,ORR West 1,vehicle_breakdown,0.8916666666666666,1,predicted,False
FKID007124,0,8,39,0,1,1,0,7,4,12,0.07107183203005538,13.0108226,77.6618606,ORR North 1,vehicle_breakdown,1.0,1,original,False
FKID007125,0,2,9,0,1,1,1,6,5,12,0.07858947623193763,12.9364699,77.5198595,Mysore Road,vehicle_breakdown,1.0,1,original,True
FKID007126,0,2,31,0,1,1,0,18,4,12,0.07488902632112113,12.9606579,77.5592018,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007127,0,18,28,0,1,1,0,19,4,12,0.06494440416388707,13.0117765,77.5545592,West of Chord Road,vehicle_breakdown,1.0,1,original,False
FKID007128,0,5,48,0,0,1,0,21,4,12,0.06995349946932024,12.9923303,77.5746787,Non-corridor,vehicle_breakdown,0.715,1,unresolved,False
FKID007129,1,11,6,0,1,1,0,20,4,12,0.06792150925892007,12.9819805,77.5946333,CBD 2,others,1.0,1,original,False
FKID007130,0,2,40,0,1,1,0,21,4,12,0.07095902805813695,12.9669509,77.5871244,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007131,0,7,42,0,0,1,0,21,4,12,0.060015553610237714,12.9162218,77.570226,ORR West 1,vehicle_breakdown,0.9883333333333333,1,predicted,False
FKID007132,1,10,38,0,1,1,0,21,4,12,0.06884665144776748,12.9505832,77.6055567,Hosur Road,others,1.0,1,original,False
FKID007133,0,3,23,0,1,1,0,22,4,12,0.05965888891750939,12.9882218,77.5875527,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007134,0,12,18,0,1,1,0,22,4,12,0.05506738086480075,12.9156014,77.5999341,Bannerghata Road,vehicle_breakdown,1.0,1,original,False
FKID007135,7,3,12,1,1,1,0,23,4,12,0.13896983842439883,13.0462699,77.5912839,Bellary Road 1,construction,1.0,1,original,False
FKID007136,1,4,45,0,1,1,0,23,4,12,0.06770137724964218,13.1255092,77.6126205,Bellary Road 2,others,1.0,1,original,False
FKID007137,7,5,37,1,0,1,0,23,4,12,0.14634577475584648,12.9497527,77.6205634,Non-corridor,construction,0.6253196857339959,0,unresolved,True
FKID007138,1,0,24,0,1,1,1,0,5,12,0.06882249842948149,13.0423409,77.5149613,Tumkur Road,others,1.0,1,original,False
FKID007139,0,3,41,0,1,1,1,1,5,12,0.05841252064937179,13.0157041,77.5842011,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007140,0,0,26,0,1,1,1,1,5,12,0.054035298310948866,13.034555,77.5300311,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007141,0,2,40,0,1,1,1,2,5,12,0.07092219017069284,12.96353,77.5851583,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007142,0,2,40,0,1,1,1,2,5,12,0.07092219017069284,12.9633286,77.5851432,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007143,0,0,26,0,1,1,1,2,5,12,0.058163502912005595,13.0293074,77.539579,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007144,0,14,50,0,1,1,1,3,5,12,0.05823203197395797,13.0436821,77.5536264,ORR North 2,vehicle_breakdown,1.0,1,original,False
FKID007145,0,13,11,0,1,1,1,3,5,12,0.06156536530729131,12.9609199,77.6392836,Old Airport Road,vehicle_breakdown,1.0,1,original,False
FKID007146,0,17,15,0,1,1,1,3,5,12,0.06239132400935621,12.97820738,77.6407515,IRR(Thanisandra road),vehicle_breakdown,1.0,1,original,False
FKID007147,1,9,17,0,1,1,1,4,5,12,0.06736061299277589,12.977294,77.6088134,Old Madras Road,others,1.0,1,original,False
FKID007148,0,11,6,0,1,1,1,6,5,12,0.07082405042877597,12.9833886,77.5969668,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID007149,0,12,20,0,1,1,1,6,5,12,0.06561650325896465,12.8823232,77.5958214,Bannerghata Road,vehicle_breakdown,1.0,1,original,False
FKID007150,5,9,15,0,1,1,1,6,5,12,0.06493046137206633,12.9841472,77.6405357,Old Madras Road,pot_holes,1.0,1,original,False
FKID007151,0,2,40,0,1,1,1,6,5,12,0.07858947623193763,12.9677656,77.5881059,Mysore Road,vehicle_breakdown,1.0,1,original,True
FKID007152,0,15,52,0,0,1,1,7,5,12,0.06724068186375143,12.9747553,77.5711334,Magadi Road,vehicle_breakdown,0.8716666666666666,1,predicted,False
FKID007153,0,15,52,0,0,1,1,7,5,12,0.06724068186375143,12.9747583,77.5712517,Magadi Road,vehicle_breakdown,0.8716666666666666,1,predicted,False
FKID007154,0,2,40,0,1,1,1,19,5,12,0.07037333568608284,12.9635098,77.5841749,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007156,0,3,3,0,1,1,1,20,5,12,0.05841717294818895,13.014586,77.5837856,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007157,0,2,40,0,1,1,1,20,5,12,0.06679863786845328,12.9651307,77.5840764,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007158,0,17,37,0,1,1,1,20,5,12,0.05998495693087853,12.9274831,77.6214437,IRR(Thanisandra road),vehicle_breakdown,1.0,1,original,False
FKID007159,0,7,9,0,1,1,1,20,5,12,0.055855163420554056,12.9461012,77.5293148,ORR West 1,vehicle_breakdown,1.0,1,original,False
FKID007160,1,2,2,0,0,1,1,20,5,12,0.07568693506208171,12.9539393,77.5913069,Mysore Road,others,0.8544521417405371,1,predicted,False
FKID007161,10,15,21,1,1,1,1,21,5,12,0.1364357851971147,12.9738689,77.5662785,Magadi Road,procession,1.0,1,original,False
FKID007162,0,0,0,0,1,1,1,21,5,12,0.05820034079944969,13.0413267,77.5168577,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007163,0,11,17,0,1,1,1,22,5,12,0.060274928034612076,12.9822795,77.5978809,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID007164,0,9,6,0,1,1,1,1,6,12,0.05681002358567414,12.9762499,77.6018865,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID007165,0,2,9,0,1,1,1,2,6,12,0.07092219017069284,12.9528015,77.5408058,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007166,0,9,11,0,1,1,1,3,6,12,0.05922104296296896,12.9750937,77.6257356,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID007167,1,5,41,0,0,1,1,3,6,12,0.07708777355174266,13.0023265,77.5943573,Non-corridor,others,0.72,0,unresolved,False
FKID007168,5,9,11,0,1,1,1,5,6,12,0.05827581746562247,12.9721318,77.619511,Old Madras Road,pot_holes,1.0,1,original,False
FKID007169,0,4,45,0,1,1,1,5,6,12,0.057581244695310396,13.0859327,77.5945514,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID007170,0,3,12,0,1,1,1,6,6,12,0.07020801131167329,13.0388301,77.5894571,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007171,0,4,45,0,1,1,1,6,6,12,0.06423588860175425,13.0844319,77.5941662,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID007172,0,6,8,0,0,1,1,6,6,12,0.07341897239476712,13.0115572,77.6986768,ORR East 2,vehicle_breakdown,0.9216666666666666,1,predicted,False
FKID007174,0,0,26,0,1,1,1,7,6,12,0.06379315999786223,13.01776168,77.55853225,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007175,7,8,4,0,1,1,1,12,6,12,0.13264408837367356,13.0421218,77.5939679,ORR North 1,construction,1.0,1,original,False
FKID007176,7,4,45,1,1,1,1,19,6,12,0.13020438371436552,13.0984757,77.5969049,Bellary Road 2,construction,1.0,1,original,False
FKID007177,1,8,39,0,1,1,1,19,6,12,0.07378161765321718,13.0167887,77.6608038,ORR North 1,others,1.0,1,original,False
FKID007178,1,8,39,0,1,1,1,19,6,12,0.07378161765321718,13.0198686,77.6528368,ORR North 1,others,1.0,1,original,False
FKID007179,0,0,26,0,1,1,1,21,6,12,0.05820034079944969,13.0325119,77.5336364,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007180,0,5,40,0,0,1,1,22,6,12,0.06703482524895701,12.9756263,77.586833,Non-corridor,vehicle_breakdown,0.7008983016693793,0,unresolved,True
FKID007181,0,3,6,0,0,1,1,22,6,12,0.05965888891750939,12.9801325,77.588269,Bellary Road 1,vehicle_breakdown,0.8304298367784491,1,predicted,False
FKID007182,0,2,40,0,1,1,1,22,6,12,0.06804035383777372,12.9679099,77.5872544,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007183,0,11,17,0,0,1,1,22,6,12,0.060274928034612076,12.9871704,77.5984368,CBD 2,vehicle_breakdown,0.9066666666666667,1,predicted,False
FKID007184,1,13,15,0,1,1,1,23,6,12,0.0744153252401859,12.9591464,77.6575131,Old Airport Road,others,1.0,1,original,False
FKID007185,0,4,45,0,1,1,0,0,0,12,0.058339300864356916,13.0744799,77.592693,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID007186,10,18,9,0,1,1,0,0,0,12,0.1042017363293792,12.95008982,77.53760297,West of Chord Road,procession,1.0,1,original,True
FKID007187,0,5,36,0,0,1,0,3,0,12,0.06819947635811424,12.993323,77.607171,Non-corridor,vehicle_breakdown,0.4578825185177197,1,unresolved,False
FKID007188,0,4,12,0,1,1,0,3,0,12,0.05485141731674757,13.0697157,77.5915028,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID007189,2,5,45,0,0,1,0,6,0,12,0.14794042098222984,13.1008567,77.582507,Non-corridor,tree_fall,0.6688964693303051,1,unresolved,True
FKID007190,0,14,50,0,0,1,0,6,0,12,0.06761650325896465,13.056604,77.5466758,ORR North 2,vehicle_breakdown,0.95,1,predicted,False
FKID007192,3,0,0,0,1,1,0,6,0,12,0.06339137094203792,13.0446941,77.508278,Tumkur Road,accident,1.0,1,original,False
FKID007193,0,14,50,0,1,1,0,8,0,12,0.059216230396273065,13.0438055,77.5538975,ORR North 2,vehicle_breakdown,1.0,1,original,False
FKID007194,1,2,40,0,1,1,0,19,0,12,0.07926163287971127,12.9684284,77.5947366,Mysore Road,others,1.0,1,original,True
FKID007195,0,14,26,0,1,1,0,20,0,12,0.05582566489548031,13.0329262,77.5416645,ORR North 2,vehicle_breakdown,1.0,1,original,False
FKID007196,0,5,37,0,0,1,0,20,0,12,0.06579310927963658,12.9439105,77.6031489,Non-corridor,vehicle_breakdown,0.6325320140029947,0,unresolved,False
FKID007197,0,1,27,0,1,1,0,20,0,12,0.0589165739863894,12.9224646,77.6685303,ORR East 1,vehicle_breakdown,1.0,1,original,False
FKID007198,0,0,24,0,1,1,0,21,0,12,0.05820034079944969,13.0406926,77.5187639,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007199,0,10,14,0,1,1,0,21,0,12,0.05995835425413905,12.9045353,77.6274563,Hosur Road,vehicle_breakdown,1.0,1,original,False
FKID007200,0,15,31,0,0,1,0,21,0,12,0.06164786266533891,12.9747136,77.5706363,Magadi Road,vehicle_breakdown,0.8466666666666667,1,predicted,False
FKID007201,0,4,12,0,1,1,0,21,0,12,0.05660544042795357,13.068725,77.5930883,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID007202,0,0,26,0,1,1,0,21,0,12,0.05820034079944969,13.0166933,77.556694,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007203,0,7,13,0,0,1,0,21,0,12,0.060015553610237714,12.9172787,77.5735724,ORR West 1,vehicle_breakdown,0.9983333333333333,1,predicted,False
FKID007204,1,18,21,0,1,1,0,21,0,12,0.07441839372956961,12.9738325,77.5501829,West of Chord Road,others,1.0,1,original,False
FKID007205,0,12,18,0,1,1,0,22,0,12,0.05506738086480075,12.9368467,77.60281,Bannerghata Road,vehicle_breakdown,1.0,1,original,False
FKID007206,5,10,38,0,1,1,0,22,0,12,0.053364627157866516,12.9573917,77.6058233,Hosur Road,pot_holes,1.0,1,original,False
FKID007207,0,7,51,0,0,1,0,0,1,12,0.06174941404664106,12.889236,77.563721,ORR West 1,vehicle_breakdown,0.8583333333333334,1,predicted,False
FKID007208,0,0,0,0,1,1,0,0,1,12,0.05993420123585304,13.0394053,77.5184935,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007209,0,0,0,0,1,1,0,1,1,12,0.054035298310948866,13.0412569,77.5167989,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007210,0,2,40,0,1,1,0,2,1,12,0.07092219017069284,12.9616882,77.5842053,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007211,5,9,15,0,1,1,0,7,0,1,0.06289283239667817,12.9782967,77.6287556,Old Madras Road,pot_holes,1.0,1,original,False
FKID007212,0,16,36,0,0,1,0,2,1,12,0.08706261925957555,13.0023047,77.6121721,Airport New South Road,vehicle_breakdown,0.8294125616046506,1,predicted,False
FKID007213,10,15,21,1,1,1,0,2,1,12,0.1363989473096706,12.9740557,77.5662098,Magadi Road,procession,1.0,1,original,True
FKID007215,10,5,28,1,0,0,0,3,1,12,0.14427126657436842,12.9992699,77.5715185,Non-corridor,procession,0.71,1,unresolved,True
FKID007216,0,2,31,0,1,1,0,3,1,12,0.06920500494693095,12.9633292,77.5672813,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007217,0,6,8,0,0,1,0,3,1,12,0.06403450110976044,13.0079571,77.6930806,ORR East 2,vehicle_breakdown,0.915,1,predicted,False
FKID007218,0,3,3,0,1,1,0,4,1,12,0.060074812862845106,13.0143881,77.5847013,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007219,0,2,43,0,0,1,0,4,1,12,0.06845627778310945,12.9561053,77.5857608,Mysore Road,vehicle_breakdown,0.8866666666666667,1,predicted,False
FKID007220,0,15,32,0,1,1,0,5,1,12,0.06262366693269572,12.9828272,77.519876,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID007221,0,2,29,0,1,1,0,6,1,12,0.07858947623193763,12.934646,77.5127906,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007222,0,5,48,0,0,1,0,6,1,12,0.07758394764312092,12.9879785,77.5777092,Non-corridor,vehicle_breakdown,0.7583333333333333,1,unresolved,False
FKID007223,0,5,48,0,0,1,0,6,1,12,0.07758394764312092,12.9879474,77.5776453,Non-corridor,vehicle_breakdown,0.7583333333333333,1,unresolved,False
FKID007224,0,10,18,0,0,0,0,6,1,12,0.0688726701124181,12.916416,77.61213,Hosur Road,vehicle_breakdown,0.8016216345808439,1,predicted,False
FKID007225,8,7,46,0,0,1,0,7,1,12,0.08179748906408063,12.907347,77.5468036,ORR West 1,road_conditions,0.9783333333333333,1,predicted,False
FKID007226,0,2,43,0,1,1,0,9,1,12,0.0711816446594197,12.963228,77.5802106,Mysore Road,vehicle_breakdown,1.0,1,original,True
FKID007227,0,2,2,0,0,1,0,19,1,12,0.07037333568608284,12.9548151,77.5916034,Mysore Road,vehicle_breakdown,0.8705116792203547,1,predicted,False
FKID007228,0,0,26,0,1,1,0,19,1,12,0.057614648427395575,13.0288967,77.5396608,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007229,0,2,9,0,1,1,0,20,1,12,0.06679863786845328,12.9527733,77.5413383,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007230,0,0,26,0,0,1,0,20,1,12,0.05403995060976602,13.021064,77.528271,Tumkur Road,vehicle_breakdown,1.0,1,predicted,True
FKID007231,0,6,10,0,0,1,0,20,1,12,0.061628134031282776,12.9947151,77.7178932,ORR East 2,vehicle_breakdown,0.895,1,predicted,True
FKID007232,0,18,34,0,1,1,0,20,1,12,0.06136970634625751,12.994492,77.5541902,West of Chord Road,vehicle_breakdown,1.0,1,original,False
FKID007233,0,2,31,0,1,0,0,20,1,12,0.06808250555293165,12.960184,77.556547,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007234,0,8,39,0,1,1,0,21,1,12,0.06547901283164284,13.0161219,77.6613489,ORR North 1,vehicle_breakdown,1.0,1,original,False
FKID007235,0,18,30,0,1,1,0,21,1,12,0.06553009653594118,12.9732529,77.5378244,West of Chord Road,vehicle_breakdown,1.0,1,original,False
FKID007236,0,3,41,0,1,1,0,21,1,12,0.06257756313787262,13.0144341,77.5853537,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007237,7,2,40,1,1,1,0,22,1,12,0.1422249894962398,12.9670407,77.588336,Mysore Road,construction,1.0,1,original,True
FKID007238,0,2,2,0,0,1,0,23,1,12,0.0731666676861971,12.9539532,77.5854067,Mysore Road,vehicle_breakdown,0.8335618912931023,1,predicted,False
FKID007239,0,0,26,0,1,1,0,23,1,12,0.060407980427509854,13.0293508,77.5395501,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007240,0,2,43,0,0,1,0,0,2,12,0.07269288849454028,12.95858962,77.57766366,Mysore Road,vehicle_breakdown,0.9983333333333333,1,predicted,False
FKID007241,0,7,42,0,1,1,0,0,2,12,0.06174941404664106,12.9279414,77.546384,ORR West 1,vehicle_breakdown,1.0,1,original,False
FKID007242,0,3,41,0,0,1,0,1,2,12,0.05841252064937179,13.0101501,77.5907672,Bellary Road 1,vehicle_breakdown,0.9966666666666666,1,predicted,False
FKID007243,0,2,40,0,1,1,0,2,2,12,0.07092219017069284,12.9681003,77.5871811,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007244,7,20,7,1,1,1,0,4,2,12,0.13183743199402626,13.0403572,77.623926,Hennur Main Road,construction,1.0,1,original,False
FKID007245,6,5,18,0,0,0,0,4,2,12,0.06904138019302501,12.9365201,77.6062317,Non-corridor,congestion,0.6317264598146253,1,unresolved,False
FKID007246,0,2,40,0,1,1,0,4,2,12,0.06845627778310945,12.9665157,77.5872639,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007247,0,5,48,0,0,1,0,5,2,12,0.07092930373667707,12.984989,77.5723991,Non-corridor,vehicle_breakdown,0.6816666666666666,1,unresolved,False
FKID007248,10,15,21,1,1,1,0,5,2,12,0.13741158946447152,12.9742147,77.5662877,Magadi Road,procession,1.0,1,original,True
FKID007249,10,15,21,1,1,1,0,5,2,12,0.13741158946447152,12.9741263,77.5662671,Magadi Road,procession,1.0,1,original,True
FKID007250,1,18,30,0,1,1,0,5,2,12,0.07539419799692644,12.9900396,77.5505643,West of Chord Road,others,1.0,1,original,True
FKID007251,0,2,31,0,1,1,0,6,2,12,0.07858947623193763,12.9628997,77.566492,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007252,0,18,28,0,0,1,0,9,2,12,0.06575271313722394,13.0083617,77.5544889,West of Chord Road,vehicle_breakdown,1.0,1,predicted,False
FKID007253,0,0,26,0,1,1,0,10,2,12,0.07399824411919344,13.0294624,77.5401998,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007254,3,2,33,0,0,1,0,12,2,12,0.09935019308523031,12.9516353,77.5736202,Mysore Road,accident,0.8749602523443676,1,predicted,False
FKID007255,0,0,0,0,1,1,0,18,2,12,0.062130339062433884,13.0447508,77.5080589,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID007256,0,2,33,0,0,1,0,18,2,12,0.07488902632112113,12.9604469,77.5718749,Mysore Road,vehicle_breakdown,0.9983333333333333,1,predicted,False
FKID007257,0,11,17,0,1,1,0,19,2,12,0.06260790988292118,12.9820572,77.5972291,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID007258,0,11,17,0,1,1,0,19,2,12,0.06260790988292118,12.9820633,77.5971534,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID007259,0,5,2,0,0,1,0,1,3,12,0.06578845698081942,12.9455854,77.5963095,Non-corridor,vehicle_breakdown,0.5308163918132536,0,unresolved,False
FKID007260,1,5,40,0,0,1,0,19,2,12,0.07825610429089457,12.9758174,77.5875247,Non-corridor,others,0.6627812600491061,0,unresolved,False
FKID007261,0,2,38,0,1,1,0,20,2,12,0.06679863786845328,12.9652268,77.5998212,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID007262,0,3,12,0,1,1,0,20,2,12,0.05841717294818895,13.040933,77.5889853,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID007263,0,5,40,0,0,1,0,20,2,12,0.06579310927963658,12.9756519,77.5875113,Non-corridor,vehicle_breakdown,0.6949294552112457,0,unresolved,True
FKID007264,5,12,49,0,1,1,0,21,2,12,0.05431100220925465,12.8885174,77.5974415,Bannerghata Road,pot_holes,1.0,1,original,False
